gene,max_abs_coef
RPL7,0.4176864483960556
MYO5B,0.41541707204187894
PSME4,0.41312103057259153
PGK1,0.4129301159475982
ASPH,0.4096530680667485
ADAP1,0.40878093494322143
DDX3X,0.40693175325861475
EHBP1L1,0.4065518288260371
AGT,0.40618434466782377
FOSL2,0.40350107063820834
C4A,0.40224060640998344
ACAP2,0.4004892404087325
GOLGA3,0.3999195371128357
COBL,0.3946374009393964
STEAP2,0.3945496029099904
NEDD8,0.3926025511420785
PTPRC,0.3925457742481339
DLD,0.3923828151376646
CLSTN2,0.392370670587137
SLC25A39,0.3913662299353159
KANK2,0.3911604591528707
IPO9,0.39052744376727544
HN1L,0.38818006999181276
RUNX1,0.385692619679003
PRAME,0.38141031382851115
SYTL1,0.3807817667383645
CRISPLD2,0.3796315465210822
NET1,0.3765800530609858
DYNLL2,0.37557587329969394
FILIP1L,0.3737968691825041
CDKN2A,0.37183736873632384
TGFB3,0.36875691659351045
GAPDH,0.3653147944740025
CXCL12,0.36122497794773933
CDC42EP1,0.36033060769384856
TOP2B,0.3592913776807661
SLC2A3,0.3592540176225349
FN1,0.3573905422729434
NOC2L,0.3533174776878634
LAP3,0.3530219669104531
FAM60A,0.3529246257379438
QSOX1,0.3520229310153299
RPL12,0.3513578475212113
IMPAD1,0.3511060083755095
TFAP2B,0.3499619157513285
YARS,0.34961526370227386
ERBB2IP,0.34954236605197475
CTSD,0.3492451586375912
EMP3,0.3487070109850284
HMGB3,0.3483785538027137
HNRNPK,0.34713636446117824
NCOA4,0.3449874437469383
BRD4,0.34399124429448996
TRIM8,0.3436197444182225
POLDIP2,0.3430876940294808
DLK1,0.34081703717013523
UNC13D,0.33709445856888526
SRCAP,0.3368106134537329
TOP1,0.33615105203077433
NEDD9,0.3357776530989278
SOX4,0.33491947491654256
HMGB1,0.3348672027227529
NACC1,0.33439495727643037
GALNT14,0.3341339007717391
PPARG,0.3318351301131256
RAB34,0.3318206024723791
CLK1,0.3307300100921868
LARP1,0.32965228119897705
RNF10,0.3287280509035589
RPL11,0.32835233932587965
SH3PXD2A,0.3283385143578378
SLK,0.32751406992861276
INS,0.3265062310978597
EVL,0.3263599164123682
PPP1CA,0.3261387649079594
SULF1,0.32582142840564904
REG1A,0.3257268120607162
RNF213,0.32510481422435505
CYP2S1,0.32445025675790984
DTNA,0.32441311650976423
TAGLN2,0.32411857574646313
FAR1,0.3240264847364027
DYNC1H1,0.32320270951619906
HNRNPA3,0.3225903164872244
MAGED2,0.3207772567316307
STAG2,0.3205728669169887
ITGB2,0.32025617031565645
TCEA3,0.3201036890793937
PECAM1,0.3196092651597921
COL5A3,0.31908266135545843
NCRNA00188,0.3157127498319137
SYT4,0.31485682608297666
LCP1,0.31403482372063224
TXNRD1,0.3139780291490398
PLCB3,0.31366012496194906
GPC1,0.31329596523727665
STEAP1,0.31319960238367245
CCL25,0.312723757432936
ZNF706,0.3118505558123912
LGALS7B,0.31140718036423964
BTN3A2,0.3089687050518257
RBM9,0.30896538252695793
CYP24A1,0.30883479121062857
CCL21,0.3072443636862424
ENC1,0.3065811466905258
OAZ1,0.3064569521576497
RPS27A,0.30613496280495894
LGMN,0.305874092152196
SHISA5,0.30455224017767607
RRBP1,0.3042075358862315
GABRP,0.3040612927305286
ALPK3,0.3034532873779533
KAT2A,0.3030028753888034
FCGR3A,0.30207879276642585
PRKCA,0.3020190811894398
HSPA8,0.30122048722755373
TMED2,0.301110044754702
PMEPA1,0.3009694473150843
TP53I11,0.3001159614094447
ADRM1,0.2999986071045942
XAGE1D,0.299775623246664
EPS8L2,0.29953558947206055
MUC15,0.29931657096972153
PBLD,0.29743615033012566
NBLA00301,0.29741185044925583
SEPP1,0.29724845901353547
MCM7,0.29688018811801486
PALM2-AKAP2,0.29647356803639546
RIOK3,0.29583247046623895
NONO,0.2955275309063054
MCM5,0.29526158424612586
RXRA,0.29410273402757714
SSFA2,0.29238017895574675
NFAT5,0.2913982990937927
ADAM6,0.29137571659724604
EIF4A1,0.2912652788701088
HNRNPUL1,0.2897532586927975
USP9X,0.28764152942546517
HR,0.2860196585669923
CXCL5,0.28598799697255217
VANGL2,0.28592214741006444
CLEC18A,0.28551622202095633
VPS35,0.28538513522339426
HCLS1,0.2852960138835034
FGFR4,0.2850556714978041
MUC16,0.2844552196433898
PRKCSH,0.28418139526006586
CAPRIN1,0.2831650912387651
HSPA4,0.28291646642668283
DDX5,0.2829063150915191
EPS8L1,0.2825177625300493
ATP5A1,0.2823462607051338
CTSB,0.2819744497638896
HLA-C,0.28140990041018493
TRPS1,0.2812690404363812
RPL35A,0.280850524552522
AGPAT6,0.280643795045064
RPS25,0.28059322630765127
HNRNPUL2,0.2805753745272269
CNN2,0.27867073721463687
CREB3L3,0.27816130961978885
HNRNPA2B1,0.27808915861844846
PIK3R3,0.2769190992790473
SOCS3,0.27690981790416325
SHKBP1,0.27661449756438194
SHROOM3,0.27560875069923824
GDA,0.27537586283629073
ZMPSTE24,0.27534128573992633
MAPKAPK3,0.27494713532986603
C5,0.27424048882981883
TRIO,0.27325541107961404
PLOD2,0.2726816509357128
TNFRSF11B,0.2720592804717447
SLCO2A1,0.2719861648246307
TAX1BP1,0.2696614205805387
IMPA2,0.2696536968055237
LOC84740,0.26945621661664404
HHEX,0.26929505010148885
GMPR,0.26926685938016465
MTHFD2,0.2692519381177191
NBEAL2,0.2692308701694208
LDHB,0.2691492166532531
ASRGL1,0.2689664223332934
NR2F2,0.26870867273746246
HMGA1,0.2686636243686037
QKI,0.26863905503691576
PFN2,0.2685099923282106
FAAH,0.2677929486835361
ANXA6,0.26768867883251884
HEXB,0.26760521289417166
PAPOLA,0.266716669313807
ATP6V1A,0.2661847288471649
CRIM1,0.2659985965953671
CD59,0.2659672113259837
EIF1,0.2659026586925792
APOB,0.26530627184044914
RALBP1,0.2648916760608487
RAB11A,0.26474696286590604
PMP2,0.26474647971418436
GPX3,0.2647442620555341
RHOA,0.2646640685141652
MMP3,0.26442342710494704
VEGFA,0.2643798192600832
SLC5A1,0.2639771290070889
CP,0.2630853301211522
RAB5C,0.26289270999792796
TMEM8A,0.2627974366348121
SFTPB,0.2626189052595021
SFRP4,0.2621332970019759
MAFK,0.2618764909299663
NEU1,0.261556722113019
EIF1AX,0.26121091124033496
DIO2,0.2607621958047038
METRNL,0.2603897863835031
RPL23A,0.25940624220182856
GAK,0.25924813704759914
TANC2,0.2588237485111644
PLXND1,0.25745662507272693
RPS6KA1,0.2572812786862612
TM4SF4,0.2572647466395506
RCN1,0.2569112702272607
SLC7A1,0.25687484182738807
SERPINB1,0.25672104861139705
DIP2B,0.2565293072725464
TFG,0.25606491148914995
LRRC32,0.25580310145558405
SH3GL1,0.2556951909578487
KPNB1,0.2554402407590001
LRP10,0.25541245581134336
YKT6,0.25521508952240274
EPHB3,0.25494787540615316
FAM195B,0.25459502285681096
PRSS8,0.25389094788906674
NOTCH1,0.2537959497744065
PPP3CA,0.2535444062637542
SSRP1,0.2530799570728863
RPS4X,0.2530356617372252
PPP2R5A,0.25224426793649923
CLDN2,0.25167281080348164
SGK1,0.25154010397454335
CALM2,0.2509205980775267
NCBP2,0.2504528345348035
NFKBIZ,0.25035924167537615
C16orf5,0.24995625527943602
SUPT5H,0.24948004082370848
RAC2,0.24939826660571388
NFIA,0.24864008096068915
C19orf77,0.2485611335455905
BAZ1B,0.2483847828901641
MARCH9,0.2482483348970561
TAF15,0.24764656949525438
MMP7,0.24755541632752645
JMJD8,0.2475262827012695
PARP10,0.24717105153313676
RPA1,0.2470455549686544
TLE1,0.24655092967061262
SNX1,0.24639120714657695
ATRX,0.24627470819755792
PTGFRN,0.24605222867954377
TUSC3,0.24603511251579777
HNRNPD,0.24416663647672254
NASP,0.24399331959199022
ZMIZ1,0.2438152150329199
FBXO32,0.24351284301518777
IL20RB,0.24348822017254176
EFTUD2,0.243062188218739
SYNPO2,0.2428026514173323
RPL27,0.242102066458921
FBXO21,0.24205073768554508
FMO2,0.2418543130978098
MUC12,0.24161083949218787
VDAC1,0.2413875149219074
CD109,0.2413615915992316
IARS,0.24110446525125312
CEBPA,0.24087948717403745
LMO7,0.24085513968600236
NOMO1,0.24080823985572222
MRPS21,0.24064881226702628
PITPNA,0.24058472631770686
TEX2,0.24052837017047898
CD163,0.24023693196687404
NID2,0.24020053086286428
OCIAD2,0.2395493074641843
ABCC11,0.2388060338298766
MMP2,0.23853395361759033
MBOAT7,0.23844535637285358
MFAP4,0.2381351791038837
TXNIP,0.23754335157830378
CALR,0.23746021219939217
UPK1B,0.2371926744413048
CD320,0.23719002061813238
NXN,0.23689582400564824
HOXB9,0.2365504310337977
SFRP1,0.23623921618331598
GSDMB,0.23621308106176592
LTBP2,0.23620817077035844
AP2A1,0.23548884451612107
C11orf9,0.23533015706208463
ADIPOR1,0.2353182788829043
ATP13A3,0.23526555940820118
JPH2,0.2347825747527763
PDXK,0.2343989444039488
EMX2,0.23334478203621548
RAB13,0.23321028865097645
TUG1,0.2328315635643278
KREMEN1,0.23262241872998562
HYAL2,0.2320414479488491
MGST1,0.2317512718326691
CAB39L,0.23163548500613237
PARP14,0.23144410421620729
ATP6V1B1,0.2304077671535889
WFDC2,0.2303824993616976
LRP5,0.22991293898646523
SERPINF1,0.22970226081225986
CTSE,0.2295701524848811
KIF1B,0.2295573993381922
C2orf88,0.22954166905759227
RAB25,0.22946014751733776
AGR2,0.22920831309991255
RAB15,0.22919757937697624
LASS2,0.22909251463420238
IFI30,0.22896029292923584
GCLM,0.22869249343218992
HNRNPA1L2,0.22840645851034425
BAT1,0.22721546856372643
PPP1R14B,0.22706682406269674
KTN1,0.22680745047559434
SNX5,0.22603829147049298
MEIS1,0.2257124617964485
C3orf10,0.2251040113374886
LBH,0.2245977166097259
FKBP9,0.22458757585950567
AES,0.2244053244786556
FAM171A1,0.22430212515601697
CR2,0.2238847704585128
CNBP,0.22383611621270047
DSC3,0.22374217305460423
CIT,0.22361982119818877
ETNK1,0.22358389889071273
PAPSS1,0.22311879947770852
FGFR1,0.22306516327446022
ST5,0.2230638819077964
HSPA2,0.22251599698499397
CREBL2,0.22245907981122287
UBXN4,0.22228940040463624
RPL10,0.2221133819680965
RAVER1,0.22205349977734573
ANXA4,0.22198186061204067
SEC11A,0.2215844538759332
CILP,0.22104071765115108
LGR5,0.2208912035683789
CXCL11,0.22083929040470343
MYO1E,0.22015281923304406
SLC20A2,0.2199117382527224
CETN2,0.21969984486031943
NRP1,0.21958136482233978
SERPINA1,0.21904878146988618
RCAN1,0.2190261051254138
SRGN,0.21856339806381017
STMN2,0.2185452116770413
PAX2,0.21854252339390914
ATP5G3,0.2181669722928795
STMN3,0.21765880298907161
EP300,0.2175611609919095
IGF2,0.217434495644022
PLEKHH2,0.2173354207849565
GPNMB,0.2172996987023038
C9orf5,0.2171758129720263
HERPUD1,0.21711492634721496
TMSL3,0.2170932707692631
EGFL7,0.2166416557209577
MGC29506,0.21655777706867416
PAX8,0.21655743690056417
BTBD3,0.2164701970540183
PLBD1,0.2164127555292005
PDCD6,0.21605091858841466
ZFP36L2,0.21596730377269194
FERMT1,0.21591107352803643
FOS,0.21575452840100004
UPK3BL,0.21433642811279663
NEO1,0.2138234585619674
CD47,0.21342403799497459
PA2G4,0.21338308697509062
ARPC2,0.21283070215395183
RAN,0.21220944146570678
NAPSA,0.2119541514606407
KRT6C,0.21122686453685502
EMID1,0.21116039487665392
SPATS2L,0.21088694961735716
LOC151162,0.21072564431441348
FLJ10357,0.21035063042912744
YES1,0.2102563468562345
TUBB3,0.20998746237660046
LRRC59,0.20980300628111467
C11orf92,0.20978543416977394
CDC42BPA,0.20959195710776057
HPCAL1,0.20953228015771955
PRRX1,0.20939963185192575
CPXM2,0.20939080815590289
NYNRIN,0.20879302630953303
SLC16A3,0.20858017879179064
PPFIBP1,0.2077185803361879
PPP1CB,0.20725014977674472
NADSYN1,0.20711156014143262
HLA-H,0.20670432970088148
RPL23,0.20651961367813798
ZDHHC9,0.2062177661068997
MMRN2,0.2062145492323535
STAT2,0.20562721411189955
DES,0.2050525244056717
C9orf16,0.20498602078948797
SEC24C,0.20466282105013353
EVC,0.20462282486856773
IRF1,0.2042181170446592
TMEM98,0.20356649513233613
FSCN1,0.2033244063578856
GNA12,0.20296568096549786
ANKH,0.20280179886491623
ERAP2,0.2027808951691529
TMTC1,0.20264623741161983
RPL14,0.2026428756149621
PADI3,0.20216006690172325
COL3A1,0.20194011163732306
SEC16A,0.2016724418182556
CES1,0.2015153218800206
OGDHL,0.20051042893913382
GCG,0.19990508326341352
UBA1,0.19988365703684222
PRPS2,0.1994901028751758
KLK2,0.1992361800282147
AZGP1,0.19920318817954935
LAMB1,0.19901216110143596
SNRNP70,0.19895756951640226
FGF19,0.19869709277483738
PLA2G16,0.19865482454766123
MAVS,0.19862648095258936
RGS1,0.19860705033747536
SFRP2,0.1982584284085675
SUCLG2,0.19786046681718578
MCM3,0.1976368135326391
PAEP,0.1973650149407665
TCN1,0.19732352568599862
RAP2B,0.1969983011273729
KLK13,0.19697384694824152
PCOLCE,0.1968817748712838
TMEM63B,0.19687427073665503
RNF145,0.1968186694308154
TRAP1,0.1966970704597
PTDSS1,0.19655985624968839
PTP4A3,0.19636270601448738
LAMC1,0.1958354333741857
ATP6V1E1,0.1954319121602786
EPCAM,0.19515220179652287
BAZ2A,0.19500650951573348
CALD1,0.194916737167877
TSPAN33,0.19481351587656015
HS6ST1,0.1947297705320443
CLIC5,0.19450676079864498
TCF3,0.19422600875407614
SOD3,0.19415073526499418
ITPRIPL2,0.193877305058089
SYT8,0.19385284518962467
CYR61,0.19306243800809292
ITGAV,0.19298814559770416
HEPH,0.19280790958938038
WNT7B,0.19277223897293078
AQP4,0.19274630499447573
SOX17,0.19267217125560127
SPRR3,0.1922573947593585
OGT,0.19212856695620215
TMEM2,0.19190409369283118
GBP2,0.19183353181424068
CXCR4,0.191619908432983
CD46,0.19153333894634278
TMPRSS11D,0.19087220053452456
RCN3,0.190802594071904
PCSK1N,0.19057045780906978
TALDO1,0.1903728890930821
VIL1,0.19011866655368037
PLTP,0.18956682288823565
PLEKHO1,0.18941049136295188
NAMPT,0.18919234712636457
ALDH4A1,0.18881580499463899
TRIOBP,0.18869047099681155
C20orf30,0.18846399954250795
GBP3,0.18803842303023222
MKI67,0.18791099968903277
CYB5B,0.18778770017613944
CD151,0.1874979638197567
MAP7D1,0.18722787307561356
TMEM50A,0.18701708282657697
CNPY3,0.18674261420736504
MUC1,0.18648251148659642
EPB41L2,0.18644528349874268
ADIPOQ,0.1863460235992967
PAPSS2,0.18605335814275034
CD2AP,0.186022302151703
USP7,0.18601309142810563
ADIPOR2,0.1859821166896577
PSMD1,0.18561808242418054
HIF1A,0.1853375887283495
BBOX1,0.18521726644589195
HAPLN3,0.1851187464583544
LOC647979,0.1847412413171646
DDIT4,0.18473787324380467
GCLC,0.18471899014345985
RBM3,0.18446251365535568
GALNT1,0.18424864472297006
ARF3,0.18403560521358864
SLC9A3R1,0.18386024694764827
SI,0.1838253160730355
HK2,0.1834630481116337
CHD3,0.18298487898022323
DARS,0.18296287311291262
SGSM3,0.18279569698248352
RASSF7,0.18278931017532388
KLF5,0.1826039289286516
NPC2,0.18245288383033867
KIF22,0.18244364479660724
DNAJC10,0.18224941490803315
SERPINE2,0.18210843848042021
DCAF10,0.1820627267738909
LIPA,0.18188985798829335
CEBPD,0.18157785915412847
NSUN2,0.18135645203618245
GOLGB1,0.18104816209227234
ANXA10,0.18073041903469814
SLC5A6,0.18063270742431117
USP22,0.1805761609073259
TGOLN2,0.18044774336844377
RPS12,0.18023163576141857
MAPKAPK2,0.18008095197176083
MEG3,0.17990556067991112
C2orf72,0.1798570097237414
MECOM,0.17973787532517885
EWSR1,0.1795907156448653
MLL2,0.17954936709225716
POM121,0.17920950494753654
HMGN1,0.17919152105228472
PI3,0.17880482968486555
GAGE12D,0.17871895562209456
TMPRSS3,0.1785421164148425
TIMP1,0.1785084299564149
CDC42SE2,0.177973034514727
JAK1,0.1772832460905235
MAPK6,0.17724600734996449
COL5A1,0.17722969309627323
EMX2OS,0.176928591024443
OSMR,0.1768119784905827
PLOD3,0.17646095883874402
PHOX2A,0.1764235417262451
DVL1,0.17637773431858456
INHBE,0.17596834849772375
GPM6A,0.175321202530163
HSPH1,0.17523118018955708
HNRNPH1,0.17499199962030512
LSM4,0.17494937466471344
DDHD2,0.17467253319814818
KRT23,0.17394230677973493
M6PR,0.17386758918006093
DBN1,0.17378934583331215
FXYD2,0.17367091754384234
LCN15,0.17334086622265385
ARHGAP36,0.17293049890683274
HEXA,0.17260016841766504
FSTL3,0.1725211491971304
SOX9,0.17245697577077249
ELF5,0.17240326536336514
ACSM2B,0.17238432789752947
RAC1,0.17237950994122495
MET,0.17200330912656148
KLF4,0.17186261729833274
PTGS2,0.17185710771218976
CTSC,0.17145239535467674
NT5E,0.17129861860993736
IARS2,0.17102709898142598
MGLL,0.17047384956465067
MFSD10,0.17043466442194813
GOLGA4,0.17016707651426652
LGALS7,0.16979848308009243
EIF2S2,0.16975907031402362
DKK1,0.16968623548309925
COL2A1,0.1693840259920459
APEX1,0.1692091789888842
UBD,0.1691756076378648
CTSL2,0.16916687811116954
ME1,0.16915787934144247
RAB23,0.16907644936529098
HABP2,0.16888338638960668
KYNU,0.1685514547751708
AGER,0.16822911659730166
KLK1,0.16803831940746944
GPX1,0.16796545394087053
S100A4,0.1672800982503223
EMB,0.16713952650767092
ATP6V0C,0.16702305170477688
MYH7B,0.16659675254271644
RANBP2,0.1664949435639369
BAT2L2,0.16646870369492414
MAPK1,0.16631604124776864
CLDN6,0.16627584619505809
SUMO3,0.16601864175350448
MMP11,0.16595928022046394
ARF6,0.16595498185864813
TNS3,0.16587419113124346
A4GALT,0.16565526700342836
CUX1,0.16564267285206255
TNC,0.16552284238096102
BCL9L,0.16542552867860444
SLC17A3,0.1653580592555676
FLOT2,0.1652858201102204
DUSP23,0.16511421771248327
ZNF761,0.16499703759965867
PRR15L,0.164679964854726
WSB1,0.16391110056290212
PSMB3,0.16371905112268376
GALNT2,0.1635140699171304
CA12,0.16313175665098076
DNAJA1,0.16298745275805113
FAM129A,0.16291043875816022
RASD1,0.1629068294654367
GGCT,0.162806068434578
CYP1A1,0.16272186128963864
SLC6A6,0.16267868758224174
EFEMP2,0.16260145165300047
ABCA3,0.16250787923163532
SUN1,0.16200765625925942
BTF3,0.16193560965802142
AKR1C2,0.16191756685807734
SFPQ,0.16184262273666827
TMEM54,0.16148529017051882
VTCN1,0.1613621801028144
DAD1,0.161199112457083
ANXA7,0.16097604838876428
DGKA,0.1609524651202761
SLC1A5,0.16092519746077835
WDR82,0.16088217227182275
MYL6,0.1604474256644353
MMP1,0.16035102345462626
CTBP2,0.16013167094019068
ISCU,0.16013146402231487
NSF,0.1598822430411165
SEMA3B,0.15975290184602262
CHCHD2,0.1597361884541926
RPL22L1,0.15972733475510498
CCL5,0.1596439409450227
KRT15,0.1596219822752722
PABPN1,0.15957331973524796
PTGS1,0.15954250777977574
ALKBH5,0.15938291629547063
SH3BP4,0.15924327084999312
APOL1,0.15899500494060273
TRIM47,0.15883769340276085
BGN,0.15874406444558198
ATP2A3,0.15869944458980884
HNRNPA0,0.15857250549591187
BCLAF1,0.1585049897719519
OLFML2B,0.15848756764716498
IFITM1,0.15839990241732232
LTBP1,0.15828829641853032
NF1,0.15825074146753762
REG4,0.15816719320334424
LTBP4,0.15798571673621456
C19orf63,0.15772992894469054
TIMP3,0.15740254879035342
SLC1A3,0.15732830728974315
COL17A1,0.15713105563699506
BRP44,0.15699857340174678
CXCL9,0.15647416321053606
TMEM176A,0.1564672650804254
WNT5A,0.15643687403387466
LTF,0.15642858988151134
PITRM1,0.1563430844304762
SOAT1,0.1559810501821658
BCL2L1,0.15581657197948873
FZD7,0.15573094399212703
CTHRC1,0.15562416666573306
HMOX1,0.15559235444634661
EREG,0.15552385020725104
NR4A2,0.15524309009699674
TSPAN8,0.1552390029748819
COPA,0.15519259246113967
CEACAM5,0.15479916498875737
SYNE2,0.15477481680246857
MRPL37,0.15463733156675624
FKBP10,0.15455889578240467
LGALS4,0.15454477130145966
CFH,0.15437574524540137
LTBP3,0.15379032124679118
GAP43,0.15378169018772508
DNAJB2,0.1535864906334207
NDUFC2,0.15329896261553871
TRA2B,0.15323096496664737
MGRN1,0.15312689445758731
IER3,0.15289647355208316
AGR3,0.1528567886102497
DSG2,0.15282256363897728
DMBT1,0.15261449249297673
WWC1,0.15227428774415316
MTDH,0.15226938763336492
PPFIA1,0.1519311707799354
ADD3,0.15178848260242278
TRIP6,0.1517589370753492
PRMT1,0.1517299761151714
MACF1,0.1517038048932351
LGALS9,0.15168536571231098
TRAK1,0.15158438075710592
DMXL1,0.15141679690851834
PSAT1,0.1514074205865485
FAM162A,0.15117548437958786
RPL41,0.1511665270744729
SBF1,0.15104590431556336
CTGF,0.15079009994849532
ITGB4,0.1507435802913361
LRMP,0.1506922887120476
PRDX5,0.1505708916187546
SF3A1,0.15034319984863084
SPINK4,0.1502769886149423
POLR2A,0.15022249731593554
JPH4,0.15008039725772732
CXCL14,0.14984957980298594
MYH10,0.14984599793725706
LAPTM4B,0.14981055349208683
CD24,0.1496491719662015
PSMF1,0.1496430746873443
CAPN13,0.14903202295586448
FBN2,0.14882728619669988
TRPV6,0.14868663956538342
KIF12,0.14842706836230465
FAM102A,0.1479967502639158
AMOTL2,0.14796382979881506
RAI14,0.14766589068195646
F3,0.1476064594252323
RHCG,0.14759871998139257
PTMS,0.14735614354851373
RPL9,0.1473516818025339
UBAP2L,0.14714764523413973
H2AFY,0.1467537011729658
C21orf33,0.14670029500449439
KIAA1199,0.14669147068729466
C6orf62,0.146621624998467
C9orf140,0.1464944403402695
TMPRSS4,0.14644053216207278
ANXA3,0.14641559928996298
SYNCRIP,0.1462581028558678
OBSL1,0.14615476409387362
SSU72,0.14614708364019827
TGM2,0.14594186877117363
LGALS3BP,0.14593637001331847
KRT14,0.14568739803132505
LAPTM4A,0.14566573117240136
SILV,0.1454409596239109
LOXL1,0.1454263564393929
ProSAPiP1,0.1450899747075266
POLR2B,0.14497290354848766
PTPRF,0.14488043987522556
CDH11,0.14469841833916253
LENG8,0.14438947508238048
NOMO2,0.144140805128735
ITPK1,0.14413598649080003
FOXJ3,0.1441324076398058
SET,0.14412925282245284
FAM38A,0.14402576057578675
ANKRD10,0.143856566704504
EPRS,0.1436999949891661
IGFBP7,0.14369874810090438
ACIN1,0.1436449636676877
HM13,0.1434882532095052
ADAM12,0.14347050249601287
COL12A1,0.14329960650639684
CKS1B,0.14299834658664562
AQP1,0.14283222700738063
ATP5C1,0.142825460048771
FGFRL1,0.1426590002210714
RHPN2,0.14238775081609711
PHF15,0.14234585770534774
TMEM140,0.142168989626419
LYPLA2,0.14194810370816097
PRKCI,0.14184595814240675
SMARCA2,0.1417987679523758
SKI,0.14160114695535259
FEZ1,0.14151861867858725
C2,0.14144380901544876
RBCK1,0.14136425594901209
CAPZA2,0.14119904324511723
PIK3AP1,0.14108333753721025
SYT13,0.14103575261235854
HMGN3,0.1409317456595493
TSTA3,0.14080370823650531
CXCL16,0.1407796640305345
KDM1A,0.14054908998445945
RSL1D1,0.1404842699474457
C19orf6,0.14034935251844963
BAALC,0.14021160327194623
SMARCA1,0.14012738817543172
HOXB3,0.14003387804273174
APC2,0.1399621300993213
ST13,0.1398478989260197
PLIN4,0.13981141191762236
CLIC6,0.1398106791222495
TRPM8,0.13973283920765275
LOXL2,0.13958987704374523
YWHAE,0.13955088731480061
ADI1,0.13948635907785653
GPR124,0.1393524556123168
C5orf13,0.13930098183117137
ACTL6A,0.13914428721143152
SLC39A14,0.1387806341408241
ALDH1A1,0.13874962934570445
TPD52L2,0.13854882512489636
PKDCC,0.1385454092045597
PNKD,0.13838857090139745
TRIM9,0.13807593833529577
TMEM59,0.13782887326463983
KCNJ1,0.1377715059879869
U2AF2,0.13768454065233676
KRT20,0.13735158347766654
DVL3,0.1371450501459307
GCNT3,0.13711633538461782
TMEM30B,0.13697000587513347
ITGB5,0.136922544352557
MLEC,0.13685811140697446
CLTA,0.13661730174640876
EIF3CL,0.13639819614910564
PPM1H,0.1362899548925186
RPL37,0.13578663198639218
TUBB2A,0.13575891483444033
EMILIN1,0.13573404402738265
ALDH3A1,0.1356394555175782
RIN2,0.1356056747474857
MEX3A,0.13548939961601728
VDAC2,0.13531006311533691
TBC1D14,0.13524259872664834
PPDPF,0.13523831172693504
PLCG2,0.13511470227360614
MYH9,0.13508963376374147
SYT11,0.1348210261400093
INADL,0.1347024044906003
ETV6,0.1346793141653882
ACACA,0.13441876876729222
