gene,max_abs_coef
OLFML2B,0.2260191738493772
CALML3,0.22561652364722745
CTSS,0.2252782745754747
LOXL2,0.22482971101923513
AKR1B1,0.22407104281369053
SNRPB,0.22326113456877994
MIF,0.22305750504221875
F3,0.22265463563714638
SDHA,0.22187199125867443
ACSM2B,0.22175920224589246
APOL1,0.2216895439045082
OLIG2,0.22154600710591138
FGFR1,0.22147780787682028
GPR56,0.22127786085874868
REG1B,0.22078298851123082
CALM3,0.21972904664388646
DHCR7,0.21952281414024555
NUMA1,0.21941698287567132
ALCAM,0.21907709707367856
MSLN,0.21901390727056236
KLK6,0.2189143735400001
RPL4,0.21853646654745323
CAPNS1,0.21831159693458685
SOD2,0.21804637567401555
PSMD2,0.2176489762869216
AQP4,0.2175491652284739
RPS25,0.21750769977209877
TUBB,0.21738061106061723
REG3A,0.21718980952244207
CP,0.2171179816969003
RPS3A,0.21699168521838816
TM4SF1,0.21689708517596207
PI3,0.21601332509979054
RPS6,0.2147904841131855
RPN1,0.21438359577080326
GPI,0.21432353149322111
ACTR3,0.21418594184871956
CTSC,0.21415825444074021
ELF3,0.213678460423087
LAMP2,0.2136191374799226
WSB1,0.21313418891759411
C5orf32,0.2129693410375443
SLC3A2,0.21254480085288868
IL8,0.21182968152965745
PKM2,0.21180916004555644
CCND1,0.21167623927007453
LAPTM4A,0.2116743735160274
SYNPO,0.2107906131116118
GJB6,0.21031644238126174
VCAN,0.21007805220595013
PLEC,0.20942312243663336
CLDN4,0.20919412716893038
TUBB2A,0.20839876421824585
PARM1,0.2072533842604655
MUC20,0.20721387907235703
CSDE1,0.2072057481724376
TUBA1A,0.2069610406782403
YAP1,0.206885141517932
CPT1A,0.2067618268366289
PLS3,0.2066519492940068
MMP2,0.20580400775596983
KDELR2,0.2055121692842773
DEK,0.20499876043207899
FGFR3,0.20483062856969705
DSG2,0.20459078130021335
TUFM,0.20456324304538523
HES6,0.20422247554840697
KLK4,0.20405095737083892
PLAT,0.20387691069048922
C20orf114,0.2038070950878476
SIK1,0.20372334474969772
LAMC2,0.2036666537443158
UBD,0.2035719098543272
VTCN1,0.20345671822867936
SPON1,0.20339814578154516
TMBIM6,0.2032596425211323
CALML5,0.20191761273327574
JUN,0.20175721090623566
CRLF1,0.20145328373715984
PODXL,0.20126061509440074
IGFBP7,0.20111161302416744
ITGB5,0.20092476234414788
CD24,0.20086253842895457
SCARA3,0.20080939994485777
S100A1,0.20057225264017103
ARPC1B,0.20032988428819792
ARHGAP36,0.20032134275493205
MRFAP1,0.20022004504437388
WNK1,0.2000635789363551
COTL1,0.1998577487861733
LIMA1,0.1998161268761008
GALNT11,0.1995047770831683
NNMT,0.19921564999759672
MMP11,0.19919730425647883
CYR61,0.1991387497504041
MMP1,0.19880110357167
HLA-DRB5,0.19831210424326404
GLO1,0.19787097742578094
XRCC5,0.19745351194506752
ADAR,0.19695877045590374
EPAS1,0.19693760064864188
DPP4,0.19680693532656537
C8B,0.19647242021621658
CTSZ,0.19592228533025607
GAA,0.19568194703231265
FGFBP1,0.19556340856206286
CSTA,0.19527788703199409
IYD,0.19512003637199396
CAPG,0.19498209134407687
MUC16,0.19462466580484164
RASD1,0.19415558865830093
NFE2L2,0.19352504237249007
LY6D,0.19337127059036519
SILV,0.19317428390974506
APLP1,0.19280887398134958
PDZK1IP1,0.19240521717219838
ID4,0.19236944653911248
PTP4A1,0.1923676427952671
CCND2,0.19234459341483373
ASS1,0.19177028236321708
CHPF,0.19155979188720784
ATP2B4,0.1908865801494074
FOLR1,0.1906847205730671
PGA5,0.19043980135401764
SPINT1,0.19019284760112132
EZR,0.19006052395212575
CCT5,0.1899242485788195
CHCHD2,0.18954064808683768
LMNA,0.18938351892021052
CD99,0.18935934461446455
PLXNB1,0.18894808471164723
ERGIC3,0.18880986870179192
HPGD,0.18872046692662148
C10orf10,0.188514799656649
IER2,0.1883717741732132
KRT4,0.18773948056889514
PPT1,0.18734792504709682
GDF15,0.18709991470062712
ATP1B1,0.1870252557017612
MXRA8,0.18695174049708013
MYO1B,0.18683908785170505
DCBLD2,0.18623934578290013
WFDC2,0.18610309141106565
NEAT1,0.18610089677918912
ALPL,0.18585737469745184
GSTM2,0.18541091230872805
LOX,0.18519947418106367
CD68,0.1850922898711392
RDH10,0.1850124842763443
KCTD12,0.18381332675669299
H2AFZ,0.18283461030557177
FDFT1,0.18242446191878944
PRKDC,0.18223936614826153
RNASE1,0.18217620874023893
S100A4,0.1818674117481313
AHCY,0.18161714556526692
S100A14,0.18138125759351684
TFPI2,0.18137298640838284
CX3CL1,0.1811489027385656
A2M,0.18103167224618624
FXYD3,0.18080485607939703
TMEM132A,0.18020324978118474
APC2,0.17969169929697235
DUSP1,0.17952125713205738
CTGF,0.1794623045595955
MMP9,0.1793504262479946
PABPC1,0.17866953438913816
MUC17,0.17861851484303076
SEMA4B,0.17852833687460987
TNIP1,0.17810509196564006
HLA-DRB1,0.1777329181640969
TPM3,0.17769023311063215
SURF4,0.17757502057704116
SERPINE1,0.1775693575051958
IGFBP3,0.1775065609443971
ECE1,0.17696254282778265
AQP3,0.17658451898998295
SRRM2,0.17601275791519205
PDGFRA,0.17565148028727182
COL2A1,0.17544943084102296
FCGBP,0.17538334280264742
TUBA1C,0.17519143477679452
LAMB2,0.1751247043391206
CD36,0.1748962244097943
ANKH,0.17442960230024523
SLC2A1,0.174171547979433
AMACR,0.1737794347279502
PLAU,0.17332920450026557
CXCL9,0.17313461181015072
FXYD5,0.1728740553226773
HNRNPC,0.17276638800217248
RPL24,0.17246847118175523
SLC7A5,0.1721037372421924
RPL23,0.17207942763524983
SUMF2,0.1719627519094261
GSN,0.17186243532099546
ITLN1,0.17143111721769674
MKNK2,0.17133158067746354
C17orf37,0.17058404764349874
ITGA5,0.17032725948303112
FKBP9,0.17023595931520674
MMP10,0.16999329802457994
CELSR1,0.16969740084679685
SLC39A14,0.16968082715347801
MUC5B,0.1693283652698386
TPO,0.1692053167993955
MGLL,0.16917997953210628
HMOX1,0.16888928149252957
SEPT9,0.16830658992711425
CRABP1,0.1681919450672104
FER1L4,0.1672379101194901
ITGB1,0.16699252126898753
RPS24,0.16679112209183408
BST2,0.16668728345112208
CNDP2,0.1663870547743856
KRT13,0.16622329706573555
CREB3L3,0.16618610128165168
MAGED1,0.16612895165596267
SLC25A5,0.1659918033522978
CDK2AP1,0.1658697202047825
TSKU,0.16577907393449662
PTGS2,0.16569280498018357
COL15A1,0.16538345285738784
MMP13,0.16536787494526958
DES,0.16527533708280737
CRNN,0.1649908376710926
GSTM1,0.1645479937161045
CDH1,0.1644567538617555
GNB1,0.16435203069449228
CEACAM7,0.16427774664318584
PRNP,0.16275039792085205
MARCKSL1,0.1626663885255446
ABCC3,0.16249162688492644
PAK1,0.16158603455907972
RPL15,0.16058622132411104
SLC25A3,0.16016001869323127
PLOD1,0.15999794252152613
EVPL,0.1599459870135405
FLNC,0.1598807616458796
ERLIN2,0.15961116854060808
RHOB,0.1595614698095773
TOP2A,0.15871748094769614
RPS13,0.15863313650291122
CXCL1,0.15860655922968755
SMTN,0.1586061548014783
FURIN,0.1581585852969599
DDOST,0.1579704111554483
ADI1,0.15785439860994577
SERPINB13,0.15759692238249373
CANT1,0.15751299661282958
DNER,0.15751285885190425
KRT81,0.15739524330428314
ETS2,0.15732733813128547
IFI6,0.15725966750721448
REG3G,0.1569430719559985
TPT1,0.1562351458996268
DSC2,0.15566615334709263
ERRFI1,0.15542969253920602
C1QA,0.1553512700917819
OLFM4,0.15491982294433376
MET,0.15474498991552338
TBX3,0.15454143370227108
SLC44A2,0.15444159802628146
NQO1,0.15434223877649547
COPA,0.15430936837408124
C19orf21,0.15418921484497944
PRKCSH,0.15388620156653973
PTPRN,0.15311469211964143
METTL7A,0.15309748448886207
LOC96610,0.1524255831371307
PCOLCE,0.1523686052186562
JAG1,0.15235306600790496
CXCL10,0.1513578307079049
IGSF1,0.15112821465168422
NDUFC2,0.15088202570961323
FABP5,0.15044686579945965
PAEP,0.15036294019088822
VAT1,0.15019163792340928
ALDH3A1,0.15015486614904017
AKR1C3,0.1496889562776152
ARNT2,0.14948320577967403
RBP1,0.14937141661127532
SULF2,0.149179189664401
RAD21,0.1491217206904995
RGS5,0.1489304513325104
SPINK1,0.1482502228524188
ATHL1,0.14801641649823769
TMEM123,0.14778669080366766
ATF3,0.14735087200723723
STMN1,0.1464243066232619
WARS,0.14641952802748404
PALLD,0.1463050368598232
CD63,0.145566930091614
ABLIM1,0.14548350644918615
DDC,0.14532478596442283
THBS2,0.1452978314537092
SCGB2A1,0.14528742148681353
AADAC,0.14515933972003053
CPD,0.14500763718339754
PDIA4,0.14479474281340796
PLOD2,0.14468909897647353
CLDN3,0.14459348361223653
SERPINE2,0.14447062302448593
ERBB2,0.14440268035817277
RPS19,0.14429720071989532
SEC16A,0.1440621020171995
HTRA3,0.14397641776481307
CAPZA2,0.14365207758809062
PTK7,0.14314588779213205
EIF3A,0.14283888436486572
SLC4A4,0.1418760863764661
IGFBP5,0.14095196220640113
GSTM3,0.1408818711529653
CLIC4,0.14081223461118478
COL5A1,0.14068842311279414
OAS2,0.14054258391333305
CLDN2,0.14048855517364428
CD9,0.14015943035164463
COPG,0.1397421402209308
C17orf28,0.13960188420310476
ARPC5,0.13958306939815573
APCDD1,0.13920525740354994
CYP1A1,0.13911370547970736
TFF3,0.1386348408229117
PTGES3,0.13808865940314796
MGST1,0.13800233865960218
TM9SF2,0.13702027862641536
SCPEP1,0.13693045913701432
ISLR,0.13638817693313202
PEG10,0.1362469016701492
KRT20,0.13543183894552063
SRXN1,0.13514428652494095
B2M,0.13508189517911717
FAM83A,0.13502906880277105
THSD4,0.13428524460402058
ACTB,0.13419865096256542
FAM83H,0.13399620134630524
SLC1A3,0.13399041897545635
MDK,0.13394138145031503
C8orf4,0.13349714298099694
LASP1,0.13318705881469614
PFDN5,0.13317480088237035
BAALC,0.13297429683442227
BHMT2,0.13289052926395362
OR51E2,0.13216420722108885
IGF2R,0.13177975112022777
FKBP10,0.13164274892607747
MYH11,0.1310596577914518
HSP90B1,0.13084283580134998
ANXA6,0.130446491719207
JUP,0.13043923026502674
ADD1,0.1302347088978553
SYPL1,0.1300909286628305
XRCC6,0.12986795356817551
PCSK1N,0.1298603343622698
CXCR7,0.12977605848557264
MYOF,0.12976613765344266
CPE,0.12917082608271688
SEPW1,0.12915185295567735
SNCG,0.12871506991455603
HSPA1B,0.1283553635064436
CDHR5,0.12795181202852662
EIF2S3,0.12772250921969477
OAT,0.12766105554787344
THBD,0.12757926291574143
CLTB,0.12757803440525411
C1QC,0.12747811581415042
NID1,0.12715453356746795
GPRC5A,0.12703295474206192
PTHLH,0.1269119945217558
SAMD9,0.12687703147043652
TXN,0.12660425380776774
LCN2,0.12584076779536962
EIF3K,0.12564043894447086
UQCRFS1,0.12530685680432455
PKP1,0.12449108273177138
GTF2IP1,0.12406530517267982
